system_id,query_id,prompt_sha256,response_sha256,predicted_answer_sha256,raw_response
D,v53e_0183,sha256:e79686f1548265dbe0645f878b6eb5d897211e8065e982699222df433e9af0b4,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0184,sha256:24d91a6b9f9ea6311ee09ad0f3c0265cc6ef8410bd45fc9105e0a2bc2c91bfbd,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0185,sha256:033b048b707e54168627fe96ed80ba67212093c5ed9ca4de2f6c94a2c90009da,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0186,sha256:8113511409b28ba84d5243b1c17dbde98ede61e6fb294b2ef1b80c9a7045641f,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0187,sha256:ce3eea1b6f516099f77a4b9aeb6a8b6caedcb904d962359d60feec3453f0bbf4,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0188,sha256:a25e3a901bae867f719b000f06f84047ce0c4aaa976dc5d4f00fc6c7d897b366,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0189,sha256:180867f45a523ca6ce85288ce6b5b1737ba971ee89b71c69b2eba0285bed962c,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0190,sha256:ed61d58154d5c0f849e0422ee2ef2d93a32f1880d91ab9a7e0e0bdf2347be128,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0191,sha256:4b3d757db00ac3bf460d2c7c6a76e65e8bd040d46fc33055456ff368979e5056,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0192,sha256:eb72807e4280de05b398baf9a1a1bf09fb87bdfcbd1a0442925b86add906dd52,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0193,sha256:8641b65bd2c223fca0e2f3ede26d0770cce435c7ff213d337dc4a33696d95410,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0194,sha256:50d64a1ae43cd788a4d32027c7d94539f24a9f2aafee7e397f92dbf4a05e233b,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0195,sha256:c33f8773b22608899fc29f982c01f5719df2b80319fc19d9ed2c33c615462bb2,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0196,sha256:243af6c8e9a951bc73ed4ccf8486080aee90980a294255df1d3cbdcd27b9c3a5,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0197,sha256:32d40e2e82286de4c0314fd266d35cd1b8d1d3f439cd016bafb7cf2f86e2151e,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0198,sha256:32481dcd287f3dd4ad481f99e34f9de93b6acc350bb940f0ad7fffa75723f315,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0199,sha256:11636bd59b71bc7e41541bbf4921422c1685310654c67c9a370fef77ab6914d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0200,sha256:c091889c391cc3d829d6ac23c0f1842abeca7459587edb56b50f0a1591d2f8e2,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0201,sha256:5c26e886d1e2e24d4b7c3ac9759456f46874544f0148d93afc569082b1d69afb,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0202,sha256:cf46290440c159b3fbf7bd904a5e03f3dd4f6110f6e9069d8a06e34b44258f08,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0203,sha256:5f4c18f6b8f2905fb701460621fb9b7cb0c5980d9789a022171f3e49a2394163,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0204,sha256:e25c30f5d5af064cb1226cfe478bcb6806a95db46a86805a6afc97c0d0617034,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0205,sha256:9deb4a42a18f7fdf86a01d7449c192679eaa6c8e8de5a42de0192eb39d121605,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0206,sha256:c1999f4848684a7a8efb18f4e421d2322df80ecc1012cd54e44b33b6f1bc1dd4,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0207,sha256:82dc45877433eb43165132b57f39e501f5cb290d35f7dcaac68e3d2face8729d,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0208,sha256:0667c01f502bff0640f37a19d23fcef306b502288bbf8942d4d2e30b00b7b38d,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0209,sha256:7aea4eacf230d84f5918890626bbee192953e38887c818fbfafba967a03264ff,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0210,sha256:e0e88af2894ee4209af35b8ec3f2747a6af7e9f1fffc1faa8953a92ce05c18a7,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0211,sha256:e050aefe588be1e8b1eaa06a63c607640c534497a873ef447aabc0cf0d1802f9,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0212,sha256:a23b798752cea92ae368eddf07eede2ffecb5d95b881bc9c912a0f609eca5d13,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0213,sha256:dd572f0fa250922a8ea7b8e9c08fd499a295f883e0eab8c984f56e7c67f57659,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0214,sha256:151258a188394c82483eb97c42ddbb897d36ad83c2ead0ee9d285cadc034da1a,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0215,sha256:96b16ed063c49ceb7ff9d2029dae9331f3d451329f5ecdab6feeb816a0db6f67,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0216,sha256:6a7df7bc7b59ddd4c0d1470a466aa4714221e63d6b68c15f65cf7c8fb8c4cf09,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0217,sha256:c78812b9a1a6556965d1615d95a3eef9b4223761c56955b1e00171f05ea9ec8d,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0218,sha256:157ebe1a1067fc6cfb91fcb212d43e480f32b31c74e9ad82d6b531c5262dae20,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0219,sha256:2288d729f9eb7dbf4d318e334a32d22b7f4b123b585df977565ed156d984209a,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0220,sha256:bcd960df5865226e2317eca7f0fb335f2c22e3d9f265e7c38bc46fd32a07fd63,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0221,sha256:7b8ceff586e4248c6e52c1480ac197d0fffb8b15a9f37ebcca0ed3f109984682,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0222,sha256:8612ccb10ec6d755f89c5eada95738bd3187937adc4acaa185d81c5640be2097,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0223,sha256:b278cb34f0f2c3581a91e9f9b43d67487e978cf59c4cea0019fd2f7629c2a1b3,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0224,sha256:976fbba37c8f83a658b0894e34fb3ce2656d7920035ed43ed92fe67ef0dbfa4b,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0225,sha256:84bcf7d8a71b4dbedb8b34d0267287536c9132ca1aa009d179978a87f849aaa9,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0226,sha256:4abae94cce28c771585204adf53c442e1cecbc7dd3a44b69d13d37a8cb20b95c,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0227,sha256:28b9bccb01d9e7d65e104130f682311f46dac674a4480ae8cca9db08077e15d2,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0228,sha256:3fd00d1accd130cbe0178260634ad063724e2b59b90bea05d4864825159b5843,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0229,sha256:ec82ed253f6ef900ab7fdea037baee1f123c11bd4fac22424e8fc6842f0ee5fa,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0230,sha256:de157607e43e77e4c259c9cb2c36bee91ccbcef761cc59bb40e049befd26cc36,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0231,sha256:846391a196be9e2172b9088c755a3658abf2c4ca9ffd5c6a2f3a9e4988ce710d,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0232,sha256:7e50626c179ec9cde1d88738391f865bf1acb41d577b7c6a7fa8d57072e40daf,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0233,sha256:494eff4873b71e27090ab9fd04393af5d9b00e4269df42df6bac3a50386972f1,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0234,sha256:a043eb81f614615cbfb33539f43cc896999c21b0e68438f9efe585593f4e382a,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
D,v53e_0235,sha256:e40d293de8231f53db71626e96b1304e763b976c611dec30e841f2117a56c4ae,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,"{""answer"": ""Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier"", ""external_bake"": true}"
D,v53e_0236,sha256:693fabd70ff5199a4e702260c01f3830b3e7e5501191e331f4c3498ef4bf0dd9,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,"{""answer"": ""Evidence at pyproject.toml:326 supports this bounded audit fact: \""incompatible_with_venv\"","", ""external_bake"": true}"
