query_id,repo_id,owner_repo,audit_type,question,expected_answer,expected_answer_sha256,negative_or_abstain,query_family,source_span_id
v53e_0228,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:88] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0228_span_001
v53e_0229,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:89] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0229_span_001
v53e_0230,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:90] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0230_span_001
v53e_0231,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:91] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0231_span_001
v53e_0232,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:92] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0232_span_001
v53e_0233,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:93] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0233_span_001
v53e_0234,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:94] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0234_span_001
v53e_0235,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:95] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0235_span_001
v53e_0236,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:96] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0236_span_001
v53e_0237,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:97] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0237_span_001
v53e_0238,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:98] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0238_span_001
v53e_0239,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:99] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0239_span_001
v53e_0240,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:100] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0240_span_001
v53e_0241,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:101] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0241_span_001
v53e_0242,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:102] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0242_span_001
v53e_0243,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:103] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0243_span_001
v53e_0244,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:104] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0244_span_001
v53e_0245,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:105] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0245_span_001
v53e_0246,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:106] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0246_span_001
v53e_0247,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:107] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0247_span_001
v53e_0248,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:108] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0248_span_001
v53e_0249,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:109] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0249_span_001
v53e_0250,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:110] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0250_span_001
v53e_0251,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:111] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0251_span_001
v53e_0252,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:112] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0252_span_001
v53e_0253,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:113] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0253_span_001
v53e_0254,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:114] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0254_span_001
v53e_0255,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:115] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0255_span_001
v53e_0256,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:116] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0256_span_001
v53e_0257,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:117] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0257_span_001
v53e_0258,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:118] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0258_span_001
v53e_0259,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:119] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0259_span_001
v53e_0260,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:120] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0260_span_001
v53e_0261,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:121] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0261_span_001
v53e_0262,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:122] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0262_span_001
v53e_0263,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:123] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0263_span_001
v53e_0264,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:124] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0264_span_001
v53e_0265,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:125] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0265_span_001
v53e_0266,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:126] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0266_span_001
v53e_0267,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:127] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0267_span_001
v53e_0268,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:128] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0268_span_001
v53e_0269,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:129] In pypa/pip, what does the evidence at pyproject.toml:83 actually support for a deprecation or legacy-usage audit?",Evidence at pyproject.toml:83 supports this bounded audit fact: # currently incompatible with sphinxcontrib-towncrier,sha256:08a7e2faa697c0ea2e30621e93bc51e152e388bf7683ba9e6815e161c00789d6,0,deprecation_legacy_usage,v53e_0269_span_001
v53e_0270,pypa_pip,pypa/pip,deprecation_legacy_usage,"[v53e:130] In pypa/pip, what does the evidence at pyproject.toml:326 actually support for a deprecation or legacy-usage audit?","Evidence at pyproject.toml:326 supports this bounded audit fact: ""incompatible_with_venv"",",sha256:78d649176de5ae69e046d000f1ffcc8972e083532c4b19adcc7af78acef3065e,0,deprecation_legacy_usage,v53e_0270_span_001
